302	University of the Witwatersrand	金山大学	南非	45.7
303	Université Paris Cité	巴黎西岱大学	法国	45.6
303	Xiamen University	厦门大学	中国内地	45.6
305	Middle East Technical University (METU)	中东科技大学	土耳其	45.5
306	Sultan Qaboos University	苏丹卡布斯大学	阿曼	45.3
307	Huazhong University of Science and Technology (HUST)	华中科技大学	中国内地	45.1
308	Linköping University	林雪平大学	瑞典	45.0
309	Kyung Hee University	庆熙大学	韩国	44.8
309	Shandong University	山东大学	中国内地	44.8
311	University of Tasmania	塔斯马尼亚大学	澳大利亚	44.5
312	Simon Fraser University	西蒙弗雷泽大学	加拿大	44.4
313	University of Arizona	亚利桑那大学	美国	44.3
314	Rutgers University	罗格斯大学	美国	44.2
314	Universidad Carlos III de Madrid	马德里卡洛斯三世大学	西班牙	44.2
314	University of Leicester	莱斯特大学	英国	44.2
317	Southern University of Science and Technology (SUSTech)	南方科技大学	中国内地	44.1
318	Bauman Moscow State Technical University	鲍曼莫斯科国立技术大学	俄罗斯	44.0
318	University of Stuttgart	斯图加特大学	德国	44.0
320	North Carolina State University	北卡罗来纳州立大学	美国	43.9
320	University of Colorado Boulder	科罗拉多大学博尔德分校	美国	43.9
322	Swansea University	斯旺西大学	英国	43.8
322	University of Delhi	德里大学	印度	43.8
322	York University	约克大学	加拿大	43.8
325	Heriot-Watt University	赫瑞-瓦特大学	英国	43.7
326	Case Western Reserve University	凯斯西储大学	美国	43.5
326	University of Jordan	约旦大学	约旦	43.5
326	University of Pretoria	比勒陀利亚大学	南非	43.5
329	Aalborg University	奥尔堡大学	丹麦	43.3
329	Jagiellonian University	雅盖隆大学	波兰	43.3
329	Koç University	科奇大学	土耳其	43.3
329	Nankai University	南开大学	中国内地	43.3
333	University of Innsbruck	因斯布鲁克大学	奥地利	43.1
334	Technion - Israel Institute of Technology	以色列理工学院	以色列	43.0
335	Indian Institute of Technology Roorkee	印度理工学院鲁尔基校区	印度	42.9
335	Southeast University	东南大学	中国内地	42.9
337	Universidade NOVA de Lisboa	新里斯本大学	葡萄牙	42.7
338	L.N. Gumilyov Eurasian National University	欧亚国立大学	哈萨克斯坦	42.6
338	Tufts University	塔夫茨大学	美国	42.6
338	University of Miami	迈阿密大学	美国	42.6
341	University of Pisa	比萨大学	意大利	42.5
342	South China University of Technology	华南理工大学	中国内地	42.3
342	University of Coimbra	科英布拉大学	葡萄牙	42.3
342	University of Rome Tor Vergata	罗马第二大学	意大利	42.3
345	Boğaziçi University	博阿齐奇大学	土耳其	42.1
345	Mahidol University	玛希隆大学	泰国	42.1
345	Universiti Brunei Darussalam	文莱大学	文莱	42.1
348	Abu Dhabi University	阿布扎比大学	阿拉伯联合酋长国	42.0
349	Beihang University	北京航空航天大学	中国内地	41.9
349	Indian Institute of Technology Guwahati	印度理工学院古瓦哈提校区	印度	41.9
351	Satbayev University	萨特巴耶夫大学	哈萨克斯坦	41.8
351	University of Tsukuba	筑波大学	日本	41.8
353	Brunel University London	布鲁内尔大学	英国	41.6
354	Birkbeck, University of London	伦敦大学伯贝克学院	英国	41.5
354	Sciences Po	巴黎政治学院	法国	41.5
354	Sunway University	双威大学	马来西亚	41.5
357	Pontificia Universidad Católica del Perú	秘鲁天主教大学	秘鲁	41.4
357	Sabancı University	萨班哲大学	土耳其	41.4
359	Peoples' Friendship University of Russia (RUDN University)	俄罗斯人民友谊大学	俄罗斯	41.3
360	Indiana University Bloomington	印第安纳大学伯明顿分校	美国	41.2
360	University of Chinese Academy of Sciences (UCAS)	中国科学院大学	中国内地	41.2
360	University of Oulu	奥卢大学	芬兰	41.2
361	City St George's, University of London	伦敦大学城市圣乔治学院	英国	41.1
363	Cairo University	开罗大学	埃及	41.1
364	Universidad Politécnica de Madrid	马德里理工大学	西班牙	41.0
364	University of Liège	列日大学	比利时	41.0
366	Virginia Tech	弗吉尼亚理工学院暨州立大学	美国	40.9
367	Federal University of Rio de Janeiro (UFRJ)	里约热内卢联邦大学	巴西	40.8
367	University of Tartu	塔尔图大学	爱沙尼亚	40.8
367	University of Tehran	德黑兰大学	伊朗	40.8
370	University of Illinois Chicago	伊利诺大学芝加哥分校	美国	40.3
370	University of Münster	明斯特大学	德国	40.3
370	University of Victoria	维多利亚大学	加拿大	40.3
370	Western Sydney University	西悉尼大学	澳大利亚	40.3
374	Flinders University	弗林德斯大学	澳大利亚	40.2
376	Goethe University Frankfurt	约翰-沃尔夫冈-歌德法兰克福大学	德国	40.1
376	University of Luxembourg	卢森堡大学	卢森堡	40.1
378	National Technical University of Athens (NTUA)	雅典国立技术大学	希腊	40.0
379	Gwangju Institute of Science and Technology (GIST)	光州科学技术院	韩国	39.7
379	National Taiwan University of Science and Technology	国立台湾科技大学	中国台湾	39.7
381	George Washington University	乔治·华盛顿大学	美国	39.6
381	Quaid-i-Azam University	真纳大学	巴基斯坦	39.6
381	University of East Anglia	东安格利亚大学	英国	39.6
384	National University of Sciences and Technology (NUST), Islamabad	国立科技大学（伊斯兰堡）	巴基斯坦	39.4
385	Daegu Gyeongbuk Institute of Science and Technology (DGIST)	大邱庆北科技学院	韩国	39.3
385	Northeastern University	东北大学	美国	39.3
387	Université Grenoble Alpes	格勒诺布尔-阿尔卑斯大学	法国	39.2
388	University of Limerick	利默里克大学	爱尔兰	39.0
388	Università Cattolica del Sacro Cuore	圣心天主教大学	意大利	39.0
390	American University in Cairo	开罗美国大学	埃及	38.8
390	LUT University	拉彭兰塔-拉赫蒂理工大学	芬兰	38.8
390	Saint Petersburg State University	圣彼得堡国立大学	俄罗斯	38.8
390	Sharif University of Technology	谢里夫科技大学	伊朗	38.8
394	East China Normal University	华东师范大学	中国内地	38.7
395	Pontificia Universidad Javeriana	哈维利亚纳教宗大学	哥伦比亚	38.5
395	University of Pavia	帕维亚大学	意大利	38.5
397	Ajman University	阿治曼大学	阿拉伯联合酋长国	38.4
398	Macau University of Science and Technology	澳门科技大学	中国澳门	38.2
398	Sejong University	世宗大学	韩国	38.2
398	University of California, Riverside	加州大学河滨分校	美国	38.2
398	University of Turku	图尔库大学	芬兰	38.2
401	University of Naples Federico II	那不勒斯费德里科二世大学	意大利	38.1
402	National and Kapodistrian University of Athens	雅典大学	希腊	38.0
402	Ruhr University Bochum	波鸿大学	德国	38.0
402	University of the Philippines Diliman	菲律宾大学迪利曼分校	菲律宾	38.0
405	University of Turin	都灵大学	意大利	37.9
406	Education University of Hong Kong	香港教育大学	中国香港	37.4
406	INTI International University	英迪国际大学	马来西亚	37.4
408	Dublin City University	都柏林城市大学	爱尔兰	37.3
409	Graz University of Technology	格拉茨技术大学	奥地利	37.2
409	University of Florence	佛罗伦萨大学	意大利	37.2
411	Oxford Brookes University	牛津布鲁克斯大学	英国	37.1
411	Singapore Management University	新加坡管理大学	新加坡	37.1
411	University of Saskatchewan	萨斯喀彻温大学	加拿大	37.1
411	University of Southern Queensland	南昆士兰大学	澳大利亚	37.1
415	University of Kent	肯特大学	英国	37.0
416	Aston University	阿斯顿大学	英国	36.9
416	Shenzhen University	深圳大学	中国内地	36.9
416	University at Buffalo	布法罗大学	美国	36.9
419	IPB University	茂物农业大学	印度尼西亚	36.7
419	Lincoln University	林肯大学	新西兰	36.7
421	Prince Mohammad bin Fahd University	穆罕默德·本·法赫德亲王大学	沙特阿拉伯	36.6
422	Murdoch University	莫道克大学	澳大利亚	36.4
423	National Research University Higher School of Economics (HSE University)	国立高等经济学院	俄罗斯	36.3
423	National Taiwan Normal University	国立台湾师范大学	中国台湾	36.3
425	Northwestern Polytechnical University	西北工业大学	中国内地	36.2
425	University of Aveiro	阿威罗大学	葡萄牙	36.2
425	University of Konstanz	康斯坦茨大学	德国	36.2
425	University of Mannheim	曼海姆大学	德国	36.2
429	Tilburg University	蒂尔堡大学	荷兰	36.0
430	University of Würzburg	维尔茨堡大学	德国	35.9
431	Auckland University of Technology (AUT)	奥克兰理工大学	新西兰	35.6
432	Chung-Ang University	中央大学	韩国	35.5
432	Czech Technical University in Prague	布拉格捷克理工大学	捷克	35.5
