401-500	University of Bayreuth	拜罗伊特大学	德国
401-500	University of Campinas	坎皮纳斯州立大学	巴西
401-500	University of Catania	卡塔尼亚大学	意大利
401-500	University of Coimbra	科英布拉大学	葡萄牙
401-500	University of Dundee	邓迪大学	英国
401-500	University of Genoa	热那亚大学	意大利
401-500	University of Giessen	吉森大学	德国
401-500	University of Graz	卡尔·弗朗岑斯格拉茨大学	奥地利
401-500	University of Halle-Wittenberg	哈勒-维滕贝格大学	德国
401-500	University of Hawaii at Manoa	夏威夷大学-马诺阿	美国
401-500	University of Jena	耶拿大学	德国
401-500	University of Kent	肯特大学	英国
401-500	University of Konstanz	康斯坦茨大学	德国
401-500	University of Liege	列日大学	比利时
401-500	University of Lille	里尔大学	法国
401-500	University of Manitoba	曼尼托巴大学	加拿大
401-500	University of Navarra	纳瓦拉大学	西班牙
401-500	University of Oklahoma, Norman	俄克拉荷马大学-诺曼	美国
401-500	University of Otago	奥塔哥大学	新西兰
401-500	University of Oulu	奥卢大学	芬兰
401-500	University of Pavia	帕维亚大学	意大利
401-500	University of Regensburg	雷根斯堡大学	德国
401-500	University of Rennes	雷恩大学	法国
401-500	University of Rome Tor Vergata	罗马第二大学	意大利
401-500	University of Saskatchewan	萨斯喀彻温大学	加拿大
401-500	University of Seville	塞维利亚大学	西班牙
401-500	University of South Carolina, Columbia	南卡罗来纳大学-哥伦比亚	美国
401-500	University of South Florida	南佛罗里达大学	美国
401-500	University of Surrey	萨里大学	英国
401-500	University of Ulm	乌尔姆大学	德国
401-500	University of Warsaw	华沙大学	波兰
401-500	University of Zaragoza	萨拉戈萨大学	西班牙
401-500	Vilnius University	威尔纽斯大学	立陶宛
401-500	Washington State University	华盛顿州立大学-普尔曼	美国
401-500	Yanshan University	燕山大学	中国内地
