199	Universidad Complutense de Madrid	马德里康普顿斯大学	西班牙	56.2
200	King Abdulaziz University	阿卜杜勒-阿齐兹国王大学	沙特阿拉伯	55.9
201	The Ohio State University	俄亥俄州立大学	美国	55.7
201	Waseda University	早稻田大学	日本	55.7
203	Loughborough University	拉夫堡大学	英国	55.5
204	University of Padua	帕多瓦大学	意大利	55.4
205	Indian Institute of Technology Kharagpur	印度理工学院哈拉格布尔分校	印度	55.1
206	Universitas Gadjah Mada	加查马达大学	印度尼西亚	55.0
206	Politecnico di Torino	都灵理工大学	意大利	55.0
208	Tel Aviv University	特拉维夫大学	以色列	54.9
209	University of Bonn	波恩大学	德国	54.8
209	Universität Hamburg	汉堡大学	德国	54.8
211	Universitat Autònoma de Barcelona	巴塞罗那自治大学	西班牙	54.7
212	Chulalongkorn University	朱拉隆功大学	泰国	54.6
213	Hamad Bin Khalifa University	哈马德·本·哈利法大学	卡塔尔	54.5
213	Keio University	庆应义塾大学	日本	54.5
215	Massey University	梅西大学	新西兰	54.4
216	Hong Kong Baptist University	香港浸会大学	中国香港	54.3
217	United Arab Emirates University	阿联酋大学	阿联酋	54.2
218	Friedrich-Alexander-Universität Erlangen-Nürnberg	埃尔朗根-纽伦堡大学	德国	54.0
218	Hebrew University of Jerusalem	耶路撒冷希伯来大学	以色列	54.0
220	University College Cork	科克大学学院	爱尔兰	53.9
221	Indian Institute of Science Bangalore	印度科学理工学院	印度	53.8
221	Indian Institute of Technology Kanpur	印度理工学院坎普尔分校	印度	53.8
223	American University of Beirut	贝鲁特美国大学	黎巴嫩	53.7
223	University of Twente	特文特大学	荷兰	53.7
225	University of Gothenburg	哥德堡大学	瑞典	53.4
226	Universidad Autónoma de Madrid	马德里自治大学	西班牙	53.3
227	Deakin University	迪肯大学	澳大利亚	53.2
228	University of Florida	佛罗里达大学	美国	53.1
228	University of Ottawa	渥太华大学	加拿大	53.1
230	University of Tübingen	蒂宾根大学	德国	53.0
230	Griffith University	格里菲斯大学	澳大利亚	53.0
230	University of Strathclyde	斯特拉斯克莱德大学	英国	53.0
233	Universidad de los Andes	安第斯大学	哥伦比亚	52.8
233	University of Lausanne	洛桑大学	瑞士	52.8
235	École normale supérieure de Lyon	里昂高等师范学院	法国	52.7
235	Tianjin University	天津大学	中国内地	52.7
237	Beijing Normal University	北京师范大学	中国内地	52.5
237	University of Lisbon	里斯本大学	葡萄牙	52.5
239	Central European University	中欧大学	奥地利	52.4
240	Queensland University of Technology	昆士兰科技大学	澳大利亚	52.3
241	La Trobe University	乐卓博大学	澳大利亚	52.2
241	Victoria University of Wellington	惠灵顿维多利亚大学	新西兰	52.2
243	Beijing Institute of Technology	北京理工大学	中国内地	52.0
244	University of Newcastle	纽卡斯尔大学	澳大利亚	51.9
245	University of Freiburg	弗莱堡大学	德国	51.8
246	Université Paris 1 Panthéon-Sorbonne	巴黎第一大学	法国	51.7
246	University of Surrey	萨里大学	英国	51.7
248	Université libre de Bruxelles	布鲁塞尔自由大学（法语）	比利时	51.6
249	University of Calgary	卡尔加里大学	加拿大	51.5
250	Technische Universität Darmstadt	达姆施塔特工业大学	德国	51.3
251	University of Rochester	罗切斯特大学	美国	51.2
252	University of California, Irvine	加利福尼亚大学欧文分校	美国	51.0
252	University of Maryland, College Park	马里兰大学帕克分校	美国	51.0
254	Maastricht University	马斯特里赫特大学	荷兰	50.9
255	University of Minnesota	明尼苏达大学	美国	50.7
255	Universidade do Porto	波尔图大学	葡萄牙	50.7
257	University of Canterbury	坎特伯雷大学	新西兰	50.6
258	American University of Sharjah	沙迦美国大学	阿联酋	50.4
258	Sun Yat-sen University	中山大学	中国内地	50.4
